GRAPH_ID,OUTLET_ID,RAIN_START,RAIN_END,HYDRO_START,PEAK_TIME,HYDRO_END,SAMPLE_START,SAMPLE_END,EVENT_TYPE,EVENT_GRADE,COMPOUND_EVENT,PEAK_COUNT,SOURCE_RAIN_EVENT_IDS,SOURCE_RAIN_EVENT_COUNT,BASIN_ID,SOURCE_HYDRO_END,TIME_CONTRACT_STATUS,TIME_CONTRACT_ACTION,TIME_CONTRACT_REASON,EVENT_ID,SOURCE_EVENT_IDS,SOURCE_EVENT_COUNT,EVENT_MERGE_STATUS,SPLIT,SPLIT_REASON,EVENT_YEAR
B016,611G3160,2021-05-07 17:00:00,2021-05-07 22:00:00,2021-05-07 20:00:00,2021-05-08 01:00:00,2021-05-09 03:00:00,2021-05-05 17:00:00,2021-05-09 22:00:00,HYDRO_FLOOD,A,False,1,B016_R00005,1,B016,2021-05-09 03:00:00,UNCHANGED,NONE,,B016_F0001,B016_F0001,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B008,611E1460,2021-05-07 16:00:00,2021-05-09 16:00:00,2021-05-07 18:00:00,2021-05-09 18:00:00,2021-05-10 17:00:00,2021-05-05 16:00:00,2021-05-11 16:00:00,HYDRO_FLOOD,B,True,2,B008_R00006;B008_R00007,2,B008,,UNCHANGED,NONE,,B008_F0001,B008_F0001;B008_F0002,2,MERGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B032,614E1550,2021-05-10 05:00:00,2021-05-10 14:00:00,2021-05-10 10:00:00,2021-05-10 12:00:00,,2021-05-08 05:00:00,2021-05-12 14:00:00,HYDRO_FLOOD,B,False,1,B032_R00006,1,B032,,UNCHANGED,NONE,,B032_F0002,B032_F0002,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B022,612E2800,2021-05-10 08:00:00,2021-05-11 15:00:00,2021-05-10 23:00:00,2021-05-11 03:00:00,,2021-05-08 08:00:00,2021-05-13 15:00:00,HYDRO_FLOOD,B,False,1,B022_R00006,1,B022,,UNCHANGED,NONE,,B022_F0003,B022_F0003,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B019,612E1060,2021-05-10 19:00:00,2021-05-11 16:00:00,2021-05-11 02:00:00,2021-05-11 05:00:00,2021-05-12 03:00:00,2021-05-08 19:00:00,2021-05-13 16:00:00,HYDRO_FLOOD,A,False,1,B019_R00006,1,B019,2021-05-12 03:00:00,UNCHANGED,NONE,,B019_F0004,B019_F0004,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B033,61510100,2021-05-12 07:00:00,2021-05-12 08:00:00,2021-05-12 08:00:00,2021-05-12 08:00:00,2021-05-13 10:00:00,2021-05-10 07:00:00,2021-05-14 08:00:00,HYDRO_FLOOD,A,False,1,B033_R00009,1,B033,2021-05-13 10:00:00,UNCHANGED,NONE,,B033_F0001,B033_F0001,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B031,61402050,2021-05-11 06:00:00,2021-05-11 13:00:00,2021-05-11 10:00:00,2021-05-13 11:00:00,,2021-05-09 06:00:00,2021-05-13 13:00:00,HYDRO_FLOOD,B,False,1,B031_R00011,1,B031,,UNCHANGED,NONE,,B031_F0003,B031_F0003,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B033,61510100,2021-05-14 07:00:00,2021-05-14 16:00:00,2021-05-14 08:00:00,2021-05-14 08:00:00,2021-05-15 10:00:00,2021-05-12 07:00:00,2021-05-16 16:00:00,HYDRO_FLOOD,A,False,1,B033_R00011,1,B033,2021-05-15 10:00:00,UNCHANGED,NONE,,B033_F0002,B033_F0002,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B034,61711890,2021-05-15 14:00:00,2021-05-17 19:00:00,2021-05-15 17:00:00,2021-05-16 03:00:00,2021-05-17 06:00:00,2021-05-13 14:00:00,2021-05-19 19:00:00,HYDRO_FLOOD,A,False,1,B034_R00004,1,B034,2021-05-17 06:00:00,UNCHANGED,NONE,,B034_F0004,B034_F0004,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B022,612E2800,2021-05-15 14:00:00,2021-05-16 21:00:00,2021-05-15 22:00:00,2021-05-16 06:00:00,,2021-05-13 14:00:00,2021-05-18 21:00:00,HYDRO_FLOOD,B,False,1,B022_R00007,1,B022,,UNCHANGED,NONE,,B022_F0004,B022_F0004,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B014,611E2920,2021-05-16 01:00:00,2021-05-16 23:00:00,2021-05-16 05:00:00,2021-05-16 09:00:00,2021-05-17 03:00:00,2021-05-14 01:00:00,2021-05-18 23:00:00,HYDRO_FLOOD,A,False,1,B014_R00007,1,B014,2021-05-17 03:00:00,UNCHANGED,NONE,,B014_F0001,B014_F0001,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B020,612E1940,2021-05-15 22:00:00,2021-05-16 21:00:00,2021-05-16 05:00:00,2021-05-16 09:00:00,,2021-05-13 22:00:00,2021-05-18 21:00:00,HYDRO_FLOOD,B,False,1,B020_R00004,1,B020,,UNCHANGED,NONE,,B020_F0002,B020_F0002,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B018,611H2032,2021-05-16 00:00:00,2021-05-16 17:00:00,2021-05-16 01:00:00,2021-05-16 11:00:00,,2021-05-14 00:00:00,2021-05-18 17:00:00,HYDRO_FLOOD,B,False,1,B018_R00008,1,B018,,UNCHANGED,NONE,,B018_F0003,B018_F0003,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B019,612E1060,2021-05-16 01:00:00,2021-05-16 22:00:00,2021-05-16 06:00:00,2021-05-16 11:00:00,2021-05-17 22:00:00,2021-05-14 01:00:00,2021-05-18 22:00:00,HYDRO_FLOOD,A,False,1,B019_R00008,1,B019,2021-05-17 22:00:00,UNCHANGED,NONE,,B019_F0005,B019_F0005,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B006,61116100,2021-05-15 23:00:00,2021-05-18 00:00:00,2021-05-16 00:00:00,2021-05-16 12:00:00,2021-05-17 10:00:00,2021-05-13 23:00:00,2021-05-20 00:00:00,HYDRO_FLOOD,A,False,1,B006_R00007,1,B006,2021-05-17 10:00:00,UNCHANGED,NONE,,B006_F0004,B006_F0004,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B033,61510100,2021-05-15 23:00:00,2021-05-16 20:00:00,2021-05-16 01:00:00,2021-05-17 08:00:00,,2021-05-13 23:00:00,2021-05-18 20:00:00,HYDRO_FLOOD,B,False,1,B033_R00012,1,B033,,UNCHANGED,NONE,,B033_F0003,B033_F0003,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B011,611E2536,2021-05-17 07:00:00,2021-05-17 22:00:00,2021-05-17 09:00:00,2021-05-17 16:00:00,2021-05-17 20:00:00,2021-05-15 07:00:00,2021-05-19 22:00:00,HYDRO_FLOOD,A,False,1,B011_R00008,1,B011,2021-05-17 20:00:00,UNCHANGED,NONE,,B011_F0002,B011_F0002,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B021,612E2390,2021-05-15 20:00:00,2021-05-16 12:00:00,2021-05-16 09:00:00,2021-05-18 08:00:00,,2021-05-13 20:00:00,2021-05-18 12:00:00,HYDRO_FLOOD,B,False,1,B021_R00009,1,B021,,UNCHANGED,NONE,,B021_F0003,B021_F0003,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B020,612E1940,2021-05-19 02:00:00,2021-05-19 11:00:00,2021-05-19 04:00:00,2021-05-19 09:00:00,2021-05-19 20:00:00,2021-05-17 02:00:00,2021-05-21 11:00:00,HYDRO_FLOOD,A,False,1,B020_R00006,1,B020,2021-05-19 20:00:00,UNCHANGED,NONE,,B020_F0003,B020_F0003,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B023,613E1450,2021-05-15 20:00:00,2021-05-27 15:00:00,2021-05-15 23:00:00,2021-05-19 09:00:00,2021-05-20 10:00:00,2021-05-13 20:00:00,2021-05-29 15:00:00,HYDRO_FLOOD,A,False,1,B023_R00007,1,B023,2021-05-20 10:00:00,UNCHANGED,NONE,,B023_F0001,B023_F0001,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B024,613E1540,2021-05-18 23:00:00,2021-05-19 15:00:00,2021-05-19 04:00:00,2021-05-19 11:00:00,2021-05-20 04:00:00,2021-05-16 23:00:00,2021-05-21 15:00:00,HYDRO_FLOOD,A,False,1,B024_R00010,1,B024,2021-05-20 04:00:00,UNCHANGED,NONE,,B024_F0002,B024_F0002,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B005,61113300,2021-05-18 22:00:00,2021-05-19 15:00:00,2021-05-19 07:00:00,2021-05-19 12:00:00,2021-05-20 03:00:00,2021-05-16 22:00:00,2021-05-21 15:00:00,HYDRO_FLOOD,A,False,1,B005_R00011,1,B005,2021-05-20 03:00:00,UNCHANGED,NONE,,B005_F0002,B005_F0002,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B019,612E1060,2021-05-19 00:00:00,2021-05-19 13:00:00,2021-05-19 10:00:00,2021-05-19 13:00:00,2021-05-20 00:00:00,2021-05-17 00:00:00,2021-05-21 13:00:00,HYDRO_FLOOD,A,False,1,B019_R00011,1,B019,2021-05-20 00:00:00,UNCHANGED,NONE,,B019_F0006,B019_F0006,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B006,61116100,2021-05-19 05:00:00,2021-05-19 21:00:00,2021-05-19 07:00:00,2021-05-19 14:00:00,2021-05-20 04:00:00,2021-05-17 05:00:00,2021-05-21 21:00:00,HYDRO_FLOOD,A,False,1,B006_R00008,1,B006,2021-05-20 04:00:00,UNCHANGED,NONE,,B006_F0005,B006_F0005,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B010,611E2360,2021-05-19 01:00:00,2021-05-19 20:00:00,2021-05-19 10:00:00,2021-05-19 14:00:00,2021-05-20 03:00:00,2021-05-17 01:00:00,2021-05-21 20:00:00,HYDRO_FLOOD,A,False,1,B010_R00008,1,B010,2021-05-20 03:00:00,UNCHANGED,NONE,,B010_F0002,B010_F0002,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B033,61510100,2021-05-20 07:00:00,2021-05-20 20:00:00,2021-05-20 08:00:00,2021-05-22 08:00:00,2021-05-22 08:00:00,2021-05-18 07:00:00,2021-05-22 20:00:00,HYDRO_FLOOD,B,True,2,B033_R00015;B033_R00016,2,B033,2021-05-21 10:00:00,REPAIRED,EXTEND_HYDRO_END_TO_PEAK_TIME,SOURCE_HYDRO_END_PRECEDES_PEAK_WITHIN_EXISTING_SAMPLE_WINDOW,B033_F0004,B033_F0004,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B003,61109600,2021-05-23 14:00:00,2021-05-24 22:00:00,2021-05-24 03:00:00,2021-05-24 11:00:00,2021-05-25 00:00:00,2021-05-21 14:00:00,2021-05-26 22:00:00,HYDRO_FLOOD,A,False,1,B003_R00008,1,B003,2021-05-25 00:00:00,UNCHANGED,NONE,,B003_F0002,B003_F0002,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B033,61510100,2021-05-24 05:00:00,2021-05-24 14:00:00,2021-05-24 07:00:00,2021-05-24 17:00:00,2021-05-25 10:00:00,2021-05-22 05:00:00,2021-05-26 14:00:00,HYDRO_FLOOD,A,False,1,B033_R00017,1,B033,2021-05-25 10:00:00,UNCHANGED,NONE,,B033_F0005,B033_F0005,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B010,611E2360,2021-05-26 14:00:00,2021-05-28 00:00:00,2021-05-26 17:00:00,2021-05-26 21:00:00,2021-05-28 01:00:00,2021-05-24 14:00:00,2021-05-30 00:00:00,HYDRO_FLOOD,A,False,1,B010_R00011,1,B010,2021-05-28 01:00:00,UNCHANGED,NONE,,B010_F0003,B010_F0003,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B019,612E1060,2021-05-27 02:00:00,2021-05-27 15:00:00,2021-05-27 07:00:00,2021-05-28 14:00:00,,2021-05-25 02:00:00,2021-05-29 15:00:00,HYDRO_FLOOD,B,False,1,B019_R00012,1,B019,,UNCHANGED,NONE,,B019_F0007,B019_F0007,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B010,611E2360,2021-05-28 07:00:00,2021-05-28 23:00:00,2021-05-28 12:00:00,2021-05-28 16:00:00,2021-05-29 07:00:00,2021-05-26 07:00:00,2021-05-30 23:00:00,HYDRO_FLOOD,A,False,1,B010_R00012,1,B010,2021-05-29 07:00:00,UNCHANGED,NONE,,B010_F0004,B010_F0004,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B030,613H9508,2021-05-28 04:00:00,2021-05-30 17:00:00,2021-05-28 05:00:00,2021-05-29 08:00:00,2021-05-29 12:00:00,2021-05-26 04:00:00,2021-06-01 17:00:00,HYDRO_FLOOD,A,False,1,B030_R00011,1,B030,2021-05-29 12:00:00,UNCHANGED,NONE,,B030_F0001,B030_F0001,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B021,612E2390,2021-05-29 03:00:00,2021-05-30 08:00:00,2021-05-29 09:00:00,2021-05-30 09:00:00,2021-05-31 11:00:00,2021-05-27 03:00:00,2021-06-01 08:00:00,HYDRO_FLOOD,B,True,2,B021_R00014;B021_R00015,2,B021,,UNCHANGED,NONE,,B021_F0004,B021_F0004;B021_F0005,2,MERGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B003,61109600,2021-06-01 06:00:00,2021-06-02 22:00:00,2021-06-01 21:00:00,2021-06-02 01:00:00,2021-06-03 16:00:00,2021-05-30 06:00:00,2021-06-04 22:00:00,HYDRO_FLOOD,A,False,1,B003_R00012,1,B003,2021-06-03 16:00:00,UNCHANGED,NONE,,B003_F0003,B003_F0003,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B008,611E1460,2021-05-31 23:00:00,2021-06-02 17:00:00,2021-06-02 02:00:00,2021-06-02 03:00:00,2021-06-03 02:00:00,2021-05-29 23:00:00,2021-06-04 17:00:00,HYDRO_FLOOD,A,False,1,B008_R00016,1,B008,2021-06-03 02:00:00,UNCHANGED,NONE,,B008_F0003,B008_F0003,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B001,61105000,2021-06-01 11:00:00,2021-06-02 08:00:00,2021-06-02 01:00:00,2021-06-03 02:00:00,2021-06-03 18:00:00,2021-05-30 11:00:00,2021-06-04 08:00:00,HYDRO_FLOOD,A,False,1,B001_R00023,1,B001,2021-06-03 18:00:00,UNCHANGED,NONE,,B001_F0001,B001_F0001,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B016,611G3160,2021-06-03 06:00:00,2021-06-03 08:00:00,2021-06-03 11:00:00,2021-06-03 13:00:00,2021-06-03 22:00:00,2021-06-01 06:00:00,2021-06-05 08:00:00,HYDRO_FLOOD,A,False,1,B016_R00014,1,B016,2021-06-03 22:00:00,UNCHANGED,NONE,,B016_F0002,B016_F0002,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B023,613E1450,2021-06-02 04:00:00,2021-06-03 18:00:00,2021-06-02 17:00:00,2021-06-03 16:00:00,2021-06-04 16:00:00,2021-05-31 04:00:00,2021-06-05 18:00:00,HYDRO_FLOOD,A,False,1,B023_R00008,1,B023,2021-06-04 16:00:00,UNCHANGED,NONE,,B023_F0002,B023_F0002,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B011,611E2536,2021-06-02 23:00:00,2021-06-04 00:00:00,2021-06-03 13:00:00,2021-06-03 18:00:00,2021-06-03 22:00:00,2021-05-31 23:00:00,2021-06-06 00:00:00,HYDRO_FLOOD,A,False,1,B011_R00012,1,B011,2021-06-03 22:00:00,UNCHANGED,NONE,,B011_F0003,B011_F0003,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B013,611E2820,2021-06-02 23:00:00,2021-06-04 15:00:00,2021-06-03 10:00:00,2021-06-04 04:00:00,2021-06-04 14:00:00,2021-05-31 23:00:00,2021-06-06 15:00:00,HYDRO_FLOOD,A,False,1,B013_R00009,1,B013,2021-06-04 14:00:00,UNCHANGED,NONE,,B013_F0002,B013_F0002,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B011,611E2536,2021-06-04 07:00:00,2021-06-04 09:00:00,2021-06-04 13:00:00,2021-06-04 13:00:00,2021-06-04 17:00:00,2021-06-02 07:00:00,2021-06-06 09:00:00,HYDRO_FLOOD,A,False,1,B011_R00013,1,B011,2021-06-04 17:00:00,UNCHANGED,NONE,,B011_F0004,B011_F0004,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B017,611H1650,2021-06-08 18:00:00,2021-06-09 18:00:00,2021-06-08 21:00:00,2021-06-09 15:00:00,2021-06-09 22:00:00,2021-06-06 18:00:00,2021-06-11 18:00:00,HYDRO_FLOOD,A,False,1,B017_R00007,1,B017,2021-06-09 22:00:00,UNCHANGED,NONE,,B017_F0003,B017_F0003,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B011,611E2536,2021-06-09 17:00:00,2021-06-11 08:00:00,2021-06-10 13:00:00,2021-06-10 13:00:00,2021-06-10 17:00:00,2021-06-07 17:00:00,2021-06-13 08:00:00,HYDRO_FLOOD,A,False,1,B011_R00014,1,B011,2021-06-10 17:00:00,UNCHANGED,NONE,,B011_F0005,B011_F0005,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B023,613E1450,2021-06-10 02:00:00,2021-06-11 08:00:00,2021-06-10 10:00:00,2021-06-10 14:00:00,2021-06-11 17:00:00,2021-06-08 02:00:00,2021-06-13 08:00:00,HYDRO_FLOOD,A,False,1,B023_R00010,1,B023,2021-06-11 17:00:00,UNCHANGED,NONE,,B023_F0003,B023_F0003,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B024,613E1540,2021-06-10 02:00:00,2021-06-11 16:00:00,2021-06-10 04:00:00,2021-06-10 20:00:00,,2021-06-08 02:00:00,2021-06-13 16:00:00,HYDRO_FLOOD,B,False,1,B024_R00014,1,B024,,UNCHANGED,NONE,,B024_F0003,B024_F0003,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B004,61110900,2021-06-10 07:00:00,2021-06-13 00:00:00,2021-06-10 23:00:00,2021-06-11 00:00:00,2021-06-11 21:00:00,2021-06-08 07:00:00,2021-06-15 00:00:00,HYDRO_FLOOD,A,False,1,B004_R00007,1,B004,2021-06-11 21:00:00,UNCHANGED,NONE,,B004_F0001,B004_F0001,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B016,611G3160,2021-06-10 23:00:00,2021-06-11 22:00:00,2021-06-11 09:00:00,2021-06-11 01:00:00,2021-06-11 19:00:00,2021-06-08 23:00:00,2021-06-13 22:00:00,HYDRO_FLOOD,A,False,1,B016_R00016,1,B016,2021-06-11 19:00:00,UNCHANGED,NONE,,B016_F0003,B016_F0003,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B030,613H9508,2021-06-10 07:00:00,2021-06-11 08:00:00,2021-06-10 18:00:00,2021-06-11 02:00:00,2021-06-12 02:00:00,2021-06-08 07:00:00,2021-06-13 08:00:00,HYDRO_FLOOD,A,False,1,B030_R00014,1,B030,2021-06-12 02:00:00,UNCHANGED,NONE,,B030_F0002,B030_F0002,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B013,611E2820,2021-06-13 07:00:00,2021-06-13 08:00:00,2021-06-13 10:00:00,2021-06-13 10:00:00,2021-06-13 14:00:00,2021-06-11 07:00:00,2021-06-15 08:00:00,HYDRO_FLOOD,A,False,1,B013_R00011,1,B013,2021-06-13 14:00:00,UNCHANGED,NONE,,B013_F0003,B013_F0003,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B003,61109600,2021-06-20 17:00:00,2021-06-21 21:00:00,2021-06-21 01:00:00,2021-06-21 06:00:00,2021-06-22 05:00:00,2021-06-18 17:00:00,2021-06-23 21:00:00,HYDRO_FLOOD,A,False,1,B003_R00015,1,B003,2021-06-22 05:00:00,UNCHANGED,NONE,,B003_F0004,B003_F0004,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B016,611G3160,2021-06-20 23:00:00,2021-06-21 11:00:00,2021-06-21 02:00:00,2021-06-21 06:00:00,2021-06-21 14:00:00,2021-06-18 23:00:00,2021-06-23 11:00:00,HYDRO_FLOOD,A,False,1,B016_R00018,1,B016,2021-06-21 14:00:00,UNCHANGED,NONE,,B016_F0004,B016_F0004,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B002,61106450,2021-06-20 17:00:00,2021-06-21 11:00:00,2021-06-20 23:00:00,2021-06-21 07:00:00,2021-06-21 18:00:00,2021-06-18 17:00:00,2021-06-23 11:00:00,HYDRO_FLOOD,A,False,1,B002_R00012,1,B002,2021-06-21 18:00:00,UNCHANGED,NONE,,B002_F0001,B002_F0001,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B017,611H1650,2021-06-23 07:00:00,2021-06-27 11:00:00,2021-06-23 17:00:00,2021-06-26 00:00:00,2021-06-26 07:00:00,2021-06-21 07:00:00,2021-06-29 11:00:00,HYDRO_FLOOD,A,False,1,B017_R00010,1,B017,2021-06-26 07:00:00,UNCHANGED,NONE,,B017_F0004,B017_F0004,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B021,612E2390,2021-06-28 00:00:00,2021-06-28 14:00:00,2021-06-28 09:00:00,2021-06-28 09:00:00,2021-06-29 11:00:00,2021-06-26 00:00:00,2021-06-30 14:00:00,HYDRO_FLOOD,A,False,1,B021_R00018,1,B021,2021-06-29 11:00:00,UNCHANGED,NONE,,B021_F0006,B021_F0006,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B020,612E1940,2021-06-27 21:00:00,2021-06-28 16:00:00,2021-06-28 11:00:00,2021-06-28 13:00:00,2021-06-29 01:00:00,2021-06-25 21:00:00,2021-06-30 16:00:00,HYDRO_FLOOD,A,False,1,B020_R00008,1,B020,2021-06-29 01:00:00,UNCHANGED,NONE,,B020_F0004,B020_F0004,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B001,61105000,2021-06-28 15:00:00,2021-06-29 09:00:00,2021-06-28 18:00:00,2021-06-29 00:00:00,,2021-06-26 15:00:00,2021-07-01 09:00:00,HYDRO_FLOOD,B,False,1,B001_R00028,1,B001,,UNCHANGED,NONE,,B001_F0002,B001_F0002,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B029,613H1300,2021-06-28 14:00:00,2021-06-29 14:00:00,2021-06-29 02:00:00,2021-06-29 06:00:00,2021-06-29 14:00:00,2021-06-26 14:00:00,2021-07-01 14:00:00,HYDRO_FLOOD,A,False,1,B029_R00017,1,B029,2021-06-29 14:00:00,UNCHANGED,NONE,,B029_F0001,B029_F0001,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B032,614E1550,2021-06-27 19:00:00,2021-06-28 17:00:00,2021-06-28 04:00:00,2021-06-30 02:00:00,2021-06-29 21:00:00,2021-06-25 19:00:00,2021-06-30 17:00:00,HYDRO_FLOOD,A,False,1,B032_R00013,1,B032,2021-06-29 21:00:00,UNCHANGED,NONE,,B032_F0003,B032_F0003,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B028,613G1535,2021-06-27 13:00:00,2021-07-02 08:00:00,2021-06-28 05:00:00,2021-07-01 04:00:00,2021-07-02 23:00:00,2021-06-25 13:00:00,2021-07-04 08:00:00,HYDRO_FLOOD,A,False,1,B028_R00023,1,B028,2021-07-02 23:00:00,UNCHANGED,NONE,,B028_F0001,B028_F0001,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B030,613H9508,2021-07-03 00:00:00,2021-07-05 08:00:00,2021-07-03 12:00:00,2021-07-03 20:00:00,2021-07-04 10:00:00,2021-07-01 00:00:00,2021-07-07 08:00:00,HYDRO_FLOOD,A,False,1,B030_R00018,1,B030,2021-07-04 10:00:00,UNCHANGED,NONE,,B030_F0003,B030_F0003,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B010,611E2360,2021-07-03 07:00:00,2021-07-04 10:00:00,2021-07-03 22:00:00,2021-07-04 03:00:00,2021-07-04 22:00:00,2021-07-01 07:00:00,2021-07-06 10:00:00,HYDRO_FLOOD,A,False,1,B010_R00016,1,B010,2021-07-04 22:00:00,UNCHANGED,NONE,,B010_F0005,B010_F0005,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B002,61106450,2021-07-03 23:00:00,2021-07-04 15:00:00,2021-07-04 05:00:00,2021-07-04 10:00:00,2021-07-04 20:00:00,2021-07-01 23:00:00,2021-07-06 15:00:00,HYDRO_FLOOD,A,False,1,B002_R00015,1,B002,2021-07-04 20:00:00,UNCHANGED,NONE,,B002_F0002,B002_F0002,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
B031,61402050,2021-07-05 03:00:00,2021-07-06 16:00:00,2021-07-05 20:00:00,2021-07-05 22:00:00,2021-07-07 00:00:00,2021-07-03 03:00:00,2021-07-08 16:00:00,HYDRO_FLOOD,A,False,1,B031_R00023,1,B031,2021-07-07 00:00:00,UNCHANGED,NONE,,B031_F0004,B031_F0004,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2021
